Date,Adj Close,Close,High,Low,Open,Volume
2010-09-21,20.770005583763123,20.770005583763123,21.550004482269287,20.670000314712524,20.890005826950073,796000
2010-09-22,19.870004653930664,19.870004653930664,20.950005054473877,19.80000078678131,20.86999475955963,962900
2010-09-23,19.56000030040741,19.56000030040741,20.140004754066467,19.499999284744263,19.889999628067017,668100
2010-09-24,20.100000500679016,20.100000500679016,20.18999934196472,19.649999141693115,19.950000643730164,578900
2010-09-27,20.53000509738922,20.53000509738922,20.809995532035828,20.05000412464142,20.40000021457672,418600
2010-09-28,21.400004625320435,21.400004625320435,21.490005254745483,20.75999915599823,21.040005683898926,1214500
2010-09-29,21.979994773864746,21.979994773864746,22.03000545501709,21.13000452518463,21.19000554084778,1969300
2010-09-30,20.41000485420227,20.41000485420227,22.15000569820404,20.18999934196472,22.000005841255188,2195800
2010-10-01,20.599994659423828,20.599994659423828,20.74999451637268,20.309999585151672,20.689995288848877,597700
2010-10-04,20.989995002746582,20.989995002746582,21.169994473457336,20.299994945526123,20.429999828338623,643600
2010-10-05,21.119999885559082,21.119999885559082,21.280004382133484,21.01000428199768,21.149999499320984,332000
2010-10-06,20.459999442100525,20.459999442100525,21.259995102882385,20.32000422477722,21.06000065803528,313400
2010-10-07,20.429999828338623,20.429999828338623,20.640000700950623,20.339999198913574,20.569995045661926,141000
2010-10-08,20.429999828338623,20.429999828338623,20.790000557899475,20.389995574951172,20.429999828338623,267800
2010-10-11,20.23999571800232,20.23999571800232,20.699999928474426,20.070000886917114,20.440004467964172,171200
2010-10-12,20.23999571800232,20.23999571800232,20.27999997138977,20.02999484539032,20.200005769729614,244000
2010-10-13,20.539995431900024,20.539995431900024,20.84999978542328,20.359994173049927,20.640000700950623,318200
2010-10-14,20.74999451637268,20.74999451637268,21.029999256134033,20.40000021457672,20.99999964237213,294800
2010-10-15,20.539995431900024,20.539995431900024,20.899994373321533,20.25000035762787,20.890005826950073,284700
2010-10-18,20.230005383491516,20.230005383491516,20.640000700950623,20.220000743865967,20.520000457763672,162800
2010-10-19,20.05000412464142,20.05000412464142,20.41000485420227,19.999995231628418,20.200005769729614,245200
2010-10-20,20.650005340576172,20.650005340576172,20.689995288848877,20.03999948501587,20.15999972820282,312500
2010-10-21,20.74999451637268,20.74999451637268,20.950005054473877,20.449994802474976,20.609999299049377,417100
2010-10-22,20.71999490261078,20.71999490261078,20.92999577522278,20.550000071525574,20.680004954338074,161100
2010-10-25,20.84999978542328,20.84999978542328,20.98000466823578,20.729999542236328,20.940000414848328,118500
2010-10-26,21.360000371932983,21.360000371932983,21.869999170303345,20.509995818138123,20.800005197525024,660900
2010-10-27,20.99999964237213,20.99999964237213,21.379995346069336,20.650005340576172,21.250004768371582,356500
2010-10-28,21.19000554084778,21.19000554084778,21.499995589256287,20.95999538898468,21.389999985694885,224200
2010-10-29,21.839999556541443,21.839999556541443,21.850004196166992,21.049994230270386,21.139994859695435,280600
2010-11-01,21.409994959831238,21.409994959831238,22.75000512599945,21.31000578403473,21.94000482559204,455800
2010-11-02,21.250004768371582,21.250004768371582,21.880005598068237,21.049994230270386,21.67999505996704,322500
2010-11-03,21.76999568939209,21.76999568939209,22.5,21.160004138946533,21.280004382133484,372600
2010-11-04,24.899999499320984,24.899999499320984,25.330005884170532,22.15000569820404,22.600005269050598,1874000
2010-11-05,24.439995288848877,24.439995288848877,24.97000515460968,23.719995617866516,24.869999885559082,1011000
2010-11-08,24.979995489120483,24.979995489120483,25.000004768371582,24.02999997138977,24.49999451637268,509500
2010-11-09,24.62999939918518,24.62999939918518,25.69000482559204,24.049994945526123,25.000004768371582,956400
2010-11-10,29.359994530677795,29.359994530677795,29.970000386238098,24.049994945526123,24.479999542236328,3060500
2010-11-11,28.039995431900024,28.039995431900024,29.100000858306885,27.330000400543213,28.60000491142273,1945300
2010-11-12,29.839995503425598,29.839995503425598,30.499995946884155,28.069995045661926,28.24999451637268,2729100
2010-11-15,30.79999566078186,30.79999566078186,32.940001487731934,30.22000551223755,30.22000551223755,2622900
2010-11-16,29.670000672340393,29.670000672340393,31.39999508857727,28.420005440711975,31.000006198883057,1347600
2010-11-17,29.489999413490295,29.489999413490295,30.749999284744263,28.609995245933533,30.19999623298645,750000
2010-11-18,29.8900043964386,29.8900043964386,30.739996433258057,28.919999599456787,30.670005083084106,956100
2010-11-19,30.989999771118164,30.989999771118164,31.369993686676025,29.700000286102295,30.160006284713745,1150500
2010-11-22,33.4000039100647,33.4000039100647,33.450000286102295,31.499998569488525,31.57000422477722,1529700
2010-11-23,34.57000494003296,34.57000494003296,35.68000674247742,32.189998626708984,33.28999400138855,1577800
2010-11-24,35.470004081726074,35.470004081726074,35.97000002861023,34.33000445365906,35.26999354362488,1425000
2010-11-26,35.32000422477722,35.32000422477722,36.000001430511475,34.75000619888306,35.59999465942383,350600
2010-11-29,34.33000445365906,34.33000445365906,35.95000505447388,33.329998254776,35.41000485420227,1145600
2010-11-30,35.32999634742737,35.32999634742737,35.32999634742737,33.409996032714844,33.73999357223511,2222600
2010-12-01,34.34999942779541,34.34999942779541,36.41999959945679,33.450000286102295,35.869996547698975,1299200
2010-12-02,32.35000491142273,32.35000491142273,34.3000066280365,31.19999885559082,34.009995460510254,2007000
2010-12-03,31.48999571800232,31.48999571800232,32.250001430511475,30.870001316070557,32.01000094413757,1160100
2010-12-06,30.310006141662598,30.310006141662598,31.450005769729614,29.56000506877899,31.349998712539673,1274400
2010-12-07,31.560001373291016,31.560001373291016,32.40000128746033,30.049996376037598,30.49000382423401,1311300
2010-12-08,32.36999988555908,32.36999988555908,32.48999834060669,31.519993543624878,32.47999548912048,660000
2010-12-09,32.050005197525024,32.050005197525024,32.719995975494385,31.649998426437378,32.50999331474304,406000
2010-12-10,31.519993543624878,31.519993543624878,32.92000651359558,31.12999677658081,32.050005197525024,429400
2010-12-13,30.5500066280365,30.5500066280365,31.770000457763672,30.400006771087646,31.639995574951172,410400
2010-12-14,28.529999256134033,28.529999256134033,30.390000343322754,27.760004997253418,30.289993286132812,1765700
2010-12-15,29.599995017051697,29.599995017051697,29.970000386238098,28.529999256134033,28.669994473457336,742900
2010-12-16,30.809998512268066,30.809998512268066,30.910005569458008,29.65000569820404,30.0,790100
2010-12-17,31.360005140304565,31.360005140304565,31.540006399154663,30.70999503135681,31.339995861053467,813000
2010-12-20,31.699994802474976,31.699994802474976,32.189998626708984,31.26000165939331,31.639995574951172,523400
2010-12-21,32.26000428199768,32.26000428199768,32.68999457359314,31.710001230239868,31.79999828338623,777700
2010-12-22,32.629995346069336,32.629995346069336,32.86000370979309,31.699994802474976,32.250001430511475,833300
2010-12-23,30.09000062942505,30.09000062942505,32.47999548912048,29.920005798339844,31.26000165939331,1552600
2010-12-27,25.54999530315399,25.54999530315399,28.57999563217163,25.06000578403473,28.020000457763672,9301900
2010-12-28,26.410004496574402,26.410004496574402,26.749994158744812,25.000004768371582,25.849995017051697,4056300
2010-12-29,27.730005383491516,27.730005383491516,28.009995818138123,26.50000512599945,27.030000686645508,3319200
2010-12-30,26.50000512599945,26.50000512599945,27.90000021457672,26.3800048828125,27.700005769729614,2041100
2010-12-31,26.629995703697205,26.629995703697205,27.250004410743713,26.50000512599945,26.569994688034058,1417900
2011-01-03,26.6200053691864,26.6200053691864,26.999999284744263,25.90000569820404,26.83999478816986,1283000
2011-01-04,26.669999957084656,26.669999957084656,26.95000469684601,26.020004153251648,26.659995317459106,1187400
2011-01-05,26.830004453659058,26.830004453659058,26.899995803833008,26.190000772476196,26.479995846748352,1446700
2011-01-06,27.88000524044037,27.88000524044037,28.00000548362732,26.80999517440796,26.830004453659058,2061200
2011-01-07,28.240004181861877,28.240004181861877,28.57999563217163,27.90000021457672,28.00000548362732,2247900
2011-01-10,28.450005054473877,28.450005054473877,28.679999113082886,28.050000071525574,28.170000314712524,1342700
2011-01-11,26.95999503135681,26.95999503135681,28.71000051498413,26.920005083084106,28.59000027179718,1710200
2011-01-12,26.95999503135681,26.95999503135681,27.400004267692566,26.520000100135803,27.010005712509155,964400
2011-01-13,26.220000386238098,26.220000386238098,26.96999967098236,26.15999937057495,26.95999503135681,723600
2011-01-14,25.750005841255188,25.750005841255188,26.579999327659607,25.609994530677795,26.149994730949402,1192000
2011-01-18,25.639994144439697,25.639994144439697,25.639994144439697,24.74999964237213,25.480005741119385,1621700
2011-01-19,24.02999997138977,24.02999997138977,25.469999313354492,23.749995231628418,25.270004868507385,2371500
2011-01-20,22.62000024318695,22.62000024318695,24.449999928474426,22.3699951171875,24.02999997138977,2279900
2011-01-21,23.040000200271606,23.040000200271606,23.590005040168762,22.710000872612,23.119994401931763,1217000
2011-01-24,24.490004181861877,24.490004181861877,24.81000065803528,23.23000431060791,23.53000581264496,1645100
2011-01-25,24.67999577522278,24.67999577522278,24.889994859695435,24.01999533176422,24.649994373321533,1271500
2011-01-26,24.74999964237213,24.74999964237213,24.88000452518463,24.100005626678467,24.70999538898468,1079900
2011-01-27,24.919994473457336,24.919994473457336,25.08000075817108,24.529994130134583,24.739995002746582,895700
2011-01-28,24.010004997253418,24.010004997253418,24.88000452518463,23.749995231628418,24.88000452518463,1048400
2011-01-31,24.100005626678467,24.100005626678467,24.12000060081482,23.500004410743713,24.049994945526123,830300
2011-02-01,23.90999972820282,23.90999972820282,24.73000466823578,23.53999435901642,24.310004711151123,707800
2011-02-02,23.93999934196472,23.93999934196472,24.179999828338623,23.66999924182892,24.16000485420227,569500
2011-02-03,23.629994988441467,23.629994988441467,23.89999508857727,23.149995803833008,23.820000886917114,512000
2011-02-04,23.460000157356262,23.460000157356262,23.66999924182892,23.21999967098236,23.44000518321991,544000
2011-02-07,23.06999981403351,23.06999981403351,23.260005712509155,22.879995703697205,23.260005712509155,895100
2011-02-08,24.490004181861877,24.490004181861877,25.249995589256287,22.999994158744812,23.77999484539032,3504900
2011-02-09,23.20999503135681,23.20999503135681,24.179999828338623,22.789995074272156,24.13000524044037,2635600
2011-02-10,23.21999967098236,23.21999967098236,23.639999628067017,22.810004353523254,23.260005712509155,836100
2011-02-11,23.249999284744263,23.249999284744263,23.749995231628418,22.93999493122101,23.249999284744263,634500
2011-02-14,23.080004453659058,23.080004453659058,24.139995574951172,23.050004839897156,23.639999628067017,1283100
2011-02-15,22.8400057554245,22.8400057554245,23.170005083084106,22.559999227523804,23.010000586509705,953700
2011-02-16,24.73000466823578,24.73000466823578,24.97000515460968,23.06999981403351,23.09999942779541,4115100
2011-02-17,23.599995374679565,23.599995374679565,25.489994287490845,23.55000078678131,24.62999939918518,2618400
2011-02-18,23.17999541759491,23.17999541759491,23.489999771118164,22.960004210472107,23.329995274543762,2370700
2011-02-22,21.869999170303345,21.869999170303345,22.999994158744812,21.78000032901764,22.879995703697205,2064600
2011-02-23,21.829994916915894,21.829994916915894,22.5,21.109995245933533,22.180005311965942,1605600
2011-02-24,22.529999613761902,22.529999613761902,22.579994201660156,21.499995589256287,21.78000032901764,1055300
2011-02-25,23.610000014305115,23.610000014305115,23.850000500679016,22.690004110336304,22.810004353523254,1346300
2011-02-28,23.890004754066467,23.890004754066467,24.100005626678467,23.500004410743713,23.740004897117615,1051200
2011-03-01,23.93999934196472,23.93999934196472,24.319995045661926,23.700000643730164,24.049994945526123,1106400
2011-03-02,24.01999533176422,24.01999533176422,24.28000509738922,23.730000257492065,23.820000886917114,663300
2011-03-03,24.359999299049377,24.359999299049377,24.790005683898926,24.059999585151672,24.479999542236328,640200
2011-03-04,24.94999587535858,24.94999587535858,24.990000128746033,23.77999484539032,24.479999542236328,1580100
2011-03-07,24.94000554084778,24.94000554084778,25.39999544620514,24.700005054473877,24.929999113082886,2033600
2011-03-08,24.660000801086426,24.660000801086426,24.96000051498413,24.00000035762787,24.59999978542328,1399900
2011-03-09,24.72000002861023,24.72000002861023,24.990000128746033,24.270000457763672,24.660000801086426,924800
2011-03-10,24.010004997253418,24.010004997253418,24.490004181861877,23.730000257492065,24.439995288848877,1017000
2011-03-11,24.07000422477722,24.07000422477722,24.25000548362732,23.53000581264496,23.850000500679016,930800
2011-03-14,23.249999284744263,23.249999284744263,24.00000035762787,23.20000469684601,23.820000886917114,1166000
2011-03-15,22.949999570846558,22.949999570846558,22.960004210472107,21.79999530315399,22.200000286102295,1318800
2011-03-16,22.819994688034058,22.819994688034058,23.249999284744263,22.690004110336304,22.860000729560852,1169700
2011-03-17,22.810004353523254,22.810004353523254,23.43000054359436,22.639995217323303,23.239994645118713,922600
2011-03-18,22.960004210472107,22.960004210472107,23.19000005722046,22.51000463962555,23.19000005722046,687900
2011-03-21,22.729995846748352,22.729995846748352,23.050004839897156,22.54000425338745,23.050004839897156,411700
2011-03-22,22.189995646476746,22.189995646476746,22.860000729560852,22.000005841255188,22.729995846748352,582900
2011-03-23,22.210004925727844,22.210004925727844,22.270004153251648,21.76999568939209,22.109999656677246,422800
2011-03-24,22.330005168914795,22.330005168914795,22.37999975681305,21.979994773864746,22.139999270439148,462200
2011-03-25,22.75000512599945,22.75000512599945,22.999994158744812,22.399994730949402,22.429994344711304,568000
2011-03-28,23.249999284744263,23.249999284744263,23.53999435901642,22.549994587898254,22.699994444847107,1058100
2011-03-29,23.92000436782837,23.92000436782837,24.00000035762787,23.20999503135681,23.29999566078186,755400
2011-03-30,23.710005283355713,23.710005283355713,24.490004181861877,23.010000586509705,24.109994173049927,1223300
2011-03-31,27.75000035762787,27.75000035762787,28.71000051498413,26.50000512599945,26.549999713897705,11517800
2011-04-01,26.659995317459106,26.659995317459106,28.180004954338074,26.569994688034058,27.450000643730164,2864800
2011-04-04,25.830000042915344,25.830000042915344,26.999999284744263,25.230000615119934,26.830004453659058,2609300
2011-04-05,26.699999570846558,26.699999570846558,26.999999284744263,25.69000482559204,25.90000569820404,3180900
2011-04-06,26.4900004863739,26.4900004863739,27.010005712509155,25.800000429153442,26.989994645118713,1288300
2011-04-07,27.239999771118164,27.239999771118164,27.940004467964172,26.449994444847107,26.84999942779541,2810300
2011-04-08,26.4900004863739,26.4900004863739,27.600000500679016,26.3599956035614,27.580005526542664,1946400
2011-04-11,25.270004868507385,25.270004868507385,26.530004739761353,25.019999742507935,26.47000551223755,1369400
2011-04-12,24.649994373321533,24.649994373321533,25.21000564098358,24.300000071525574,25.08000075817108,1357400
2011-04-13,24.929999113082886,24.929999113082886,25.69000482559204,24.81000065803528,25.129995346069336,1211500
2011-04-14,25.139999985694885,25.139999985694885,25.27999520301819,24.199994802474976,24.869999885559082,983400
2011-04-15,25.579994916915894,25.579994916915894,26.179994344711304,25.41000008583069,25.65000057220459,943500
2011-04-18,25.030004382133484,25.030004382133484,25.619999170303345,24.359999299049377,25.129995346069336,1033900
2011-04-19,25.159994959831238,25.159994959831238,25.260000228881836,24.649994373321533,25.260000228881836,548700
2011-04-20,25.750005841255188,25.750005841255188,26.089995503425598,25.300004482269287,25.699995160102844,837200
2011-04-21,26.740005612373352,26.740005612373352,26.98000431060791,25.589999556541443,25.849995017051697,1386100
2011-04-25,26.389995217323303,26.389995217323303,26.72999918460846,25.969995260238647,26.699999570846558,800900
2011-04-26,26.92999541759491,26.92999541759491,27.250004410743713,26.309999227523804,26.659995317459106,1400000
2011-04-27,27.079995274543762,27.079995274543762,27.360000014305115,26.629995703697205,26.92999541759491,996900
2011-04-28,27.65999972820282,27.65999972820282,27.68999934196472,26.71999454498291,27.07000494003296,1600000
2011-04-29,27.600000500679016,27.600000500679016,27.87000060081482,27.41999924182892,27.68999934196472,726000
2011-05-02,27.450000643730164,27.450000643730164,27.799994945526123,27.06000030040741,27.600000500679016,784600
2011-05-03,26.869994401931763,26.869994401931763,27.389999628067017,26.50000512599945,27.379994988441467,913900
2011-05-04,26.68999493122101,26.68999493122101,26.999999284744263,25.750005841255188,26.779995560646057,1044500
2011-05-05,26.440004110336304,26.440004110336304,27.43999421596527,26.170005798339844,27.199995517730713,1218500
2011-05-06,27.119999527931213,27.119999527931213,27.700005769729614,26.6200053691864,26.899995803833008,981700
2011-05-09,27.91000485420227,27.91000485420227,28.00000548362732,26.84999942779541,26.999999284744263,916400
2011-05-10,28.330004811286926,28.330004811286926,28.94999921321869,27.91000485420227,28.240004181861877,1535300
2011-05-11,27.07000494003296,27.07000494003296,28.300005197525024,26.920005083084106,28.199999928474426,962500
2011-05-12,27.67000436782837,27.67000436782837,27.73999571800232,26.650004982948303,27.07000494003296,628000
2011-05-13,27.55000412464142,27.55000412464142,28.189995288848877,27.30000078678131,28.00000548362732,661500
2011-05-16,26.59999430179596,26.59999430179596,27.99000084400177,26.549999713897705,27.99000084400177,755700
2011-05-17,25.960004925727844,25.960004925727844,26.999999284744263,25.720004439353943,26.999999284744263,1234200
2011-05-18,26.350005269050598,26.350005269050598,26.47000551223755,25.51999568939209,26.100000143051147,729500
2011-05-19,28.199999928474426,28.199999928474426,28.440000414848328,26.59999430179596,27.030000686645508,2655100
2011-05-20,27.970005869865417,27.970005869865417,28.279994130134583,27.349995374679565,28.25999915599823,842500
2011-05-23,26.81999981403351,26.81999981403351,27.61999547481537,26.6200053691864,27.61999547481537,863600
2011-05-24,26.71999454498291,26.71999454498291,27.499995231628418,26.59999430179596,27.019994258880615,613700
2011-05-25,28.980000615119934,28.980000615119934,29.010000228881836,26.170005798339844,26.899995803833008,4693100
2011-05-26,29.479994773864746,29.479994773864746,29.7599995136261,28.099994659423828,28.81999433040619,3336900
2011-05-27,29.550000429153442,29.550000429153442,29.670000672340393,28.81999433040619,29.539995789527893,1687100
2011-05-31,30.13999342918396,30.13999342918396,30.280004739761353,29.550000429153442,29.689995646476746,3290500
2011-06-01,28.519994616508484,28.519994616508484,30.100003480911255,28.37999939918518,30.0,1529900
2011-06-02,28.759995102882385,28.759995102882385,29.32000458240509,28.51000428199768,28.519994616508484,986300
2011-06-03,30.1300048828125,30.1300048828125,31.499998569488525,29.500005841255188,29.950005412101746,6209200
2011-06-06,28.69999587535858,28.69999587535858,30.1300048828125,28.25999915599823,30.100003480911255,2331100
2011-06-07,28.36999475955963,28.36999475955963,29.389994144439697,28.25999915599823,28.93999457359314,1222100
2011-06-08,27.119999527931213,27.119999527931213,28.60000491142273,27.019994258880615,28.440000414848328,1695900
2011-06-09,27.61999547481537,27.61999547481537,28.099994659423828,27.10000455379486,27.43000566959381,1603200
2011-06-10,27.859994173049927,27.859994173049927,28.300005197525024,27.349995374679565,27.520004510879517,1566600
2011-06-13,28.42999577522278,28.42999577522278,28.879995346069336,27.88000524044037,28.069995045661926,1713400
2011-06-14,28.60000491142273,28.60000491142273,29.700000286102295,28.519994616508484,28.540005683898926,1573400
2011-06-15,27.319995760917664,27.319995760917664,28.450005054473877,27.07000494003296,28.440000414848328,1345000
2011-06-16,26.50000512599945,26.50000512599945,28.00000548362732,25.739999413490295,27.67000436782837,1842200
2011-06-17,26.50000512599945,26.50000512599945,27.700005769729614,26.1400043964386,26.869994401931763,1714000
2011-06-20,26.0099995136261,26.0099995136261,26.460000872612,25.500000715255737,26.29000425338745,1537800
2011-06-21,27.52999484539032,27.52999484539032,27.730005383491516,25.99999487400055,26.23999536037445,1496000
2011-06-22,27.210000157356262,27.210000157356262,28.24999451637268,27.10000455379486,27.370004653930664,1475600
2011-06-23,27.709994316101074,27.709994316101074,27.720000743865967,26.20999574661255,27.199995517730713,1170000
2011-06-24,27.570000886917114,27.570000886917114,27.970005869865417,27.259994745254517,27.640004754066467,3608500
2011-06-27,27.460005283355713,27.460005283355713,28.279994130134583,27.31000542640686,27.730005383491516,1809400
2011-06-28,28.109999299049377,28.109999299049377,28.24999451637268,27.67000436782837,27.79000461101532,889200
2011-06-29,28.290000557899475,28.290000557899475,29.089994430541992,28.069995045661926,28.49999964237213,1461800
2011-06-30,29.130000472068787,29.130000472068787,29.329994916915894,28.399994373321533,28.49999964237213,946700
2011-07-01,29.020004868507385,29.020004868507385,29.599995017051697,28.799999356269836,29.06999945640564,854900
2011-07-05,29.140005111694336,29.140005111694336,29.52000081539154,28.71000051498413,29.020004868507385,996000
2011-07-06,28.96000564098358,28.96000564098358,29.140005111694336,28.549994230270386,29.140005111694336,926900
2011-07-07,29.729999899864197,29.729999899864197,30.0,29.010000228881836,29.140005111694336,1327900
2011-07-08,28.81000578403473,28.81000578403473,29.8900043964386,28.59000027179718,29.8900043964386,1240600
2011-07-11,28.34999978542328,28.34999978542328,28.529999256134033,28.00000548362732,28.399994373321533,975800
2011-07-12,28.170000314712524,28.170000314712524,29.089994430541992,28.00000548362732,28.36999475955963,1045400
2011-07-13,28.639994859695435,28.639994859695435,29.02999520301819,27.90000021457672,28.42999577522278,1066000
2011-07-14,27.610005140304565,27.610005140304565,28.96000564098358,27.250004410743713,28.529999256134033,1159000
2011-07-15,27.580005526542664,27.580005526542664,27.829994559288025,27.400004267692566,27.79000461101532,709000
2011-07-18,27.229995131492615,27.229995131492615,27.450000643730164,26.629995703697205,27.340005040168762,851900
2011-07-19,27.889995574951172,27.889995574951172,28.109999299049377,27.53999948501587,27.580005526542664,1026100
2011-07-20,28.69000554084778,28.69000554084778,30.43999671936035,27.799994945526123,28.00000548362732,3048300
2011-07-21,28.69999587535858,28.69999587535858,29.16000008583069,28.099994659423828,28.909994959831238,1011500
2011-07-22,29.29000496864319,29.29000496864319,29.539995789527893,28.549994230270386,28.69999587535858,583500
2011-07-25,28.489995002746582,28.489995002746582,29.250000715255737,28.440000414848328,29.010000228881836,673300
2011-07-26,28.00000548362732,28.00000548362732,28.769999742507935,27.970005869865417,28.309995532035828,760600
2011-07-27,27.640004754066467,27.640004754066467,28.49999964237213,27.509999871253967,28.49999964237213,958500
2011-07-28,28.170000314712524,28.170000314712524,28.549994230270386,27.53999948501587,27.600000500679016,938700
2011-07-29,28.170000314712524,28.170000314712524,28.399994373321533,27.499995231628418,27.799994945526123,948200
2011-08-01,28.769999742507935,28.769999742507935,28.980000615119934,28.210004568099976,28.669994473457336,1164900
